,money,recent,frequency,cluster
6183,398.5,125,1,1
6184,1132.0,125,1,1
6185,662.5,125,1,1
6186,639.0,125,1,1
6187,1260.0,125,1,1
6188,6738.0,99,3,0
6189,1358.0,125,1,1
6190,654.0,125,1,1
6191,1254.5,125,1,1
6192,1131.0,120,1,1
6193,1427.0,54,1,1
6194,1187.5,9,1,2
6195,647.0,125,1,1
6196,1190.0,125,1,1
6197,392.5,124,1,1
6198,518.0,125,1,1
6199,2584.0,125,1,1
6200,652.0,125,1,1
6201,952.0,125,1,1
6202,1540.0,125,1,1
6203,1223.5,120,2,1
6204,602.0,125,1,1
6205,1575.0,125,1,1
6206,941.0,125,1,1
6207,768.5,125,1,1
6208,4457.0,28,3,0
6209,627.0,125,1,1
6210,1221.5,124,1,1
6211,1337.5,124,1,1
6212,1060.0,124,1,1
6213,1572.5,124,1,1
6214,1311.0,124,1,1
6215,569.0,124,1,1
6216,1004.0,13,2,2
6217,803.0,124,1,1
6218,2776.5,124,1,1
6219,1764.0,39,1,2
6220,850.5,124,1,1
6221,812.5,124,1,1
6222,787.0,15,1,2
6223,684.0,124,1,1
6224,1003.5,124,1,1
6225,2088.5,124,1,1
6226,2488.91,124,1,1
6227,535.0,124,1,1
6228,976.0,124,1,1
6229,602.5,124,1,1
6230,663.5,24,1,2
6231,901.64,124,1,1
6232,641.0,124,1,1
6233,1091.5,124,1,1
6234,561.5,124,1,1
6235,1522.0,123,1,1
6236,527.0,82,1,1
6237,7281.5,35,4,0
6238,537.0,123,1,1
6239,2993.0,123,1,1
6240,1881.0,123,1,1
6241,3301.0,123,1,1
6242,1034.0,123,1,1
6243,1071.0,123,1,1
6244,6090.5,17,2,0
6245,515.5,123,1,1
6246,832.5,123,1,1
6247,1590.5,123,1,1
6248,2004.5,115,2,1
6249,935.0,123,1,1
6250,1062.0,123,1,1
6251,484.0,123,1,1
6252,660.0,34,1,2
6253,6187.0,123,1,1
6254,3129.0,14,3,0
6255,961.0,123,1,1
6256,416.0,123,1,1
6257,4667.0,26,2,0
6258,846.0,123,1,1
6259,1834.0,123,1,1
6260,1009.0,122,1,1
6261,1420.0,122,1,1
6262,1304.0,122,1,1
6263,2428.0,97,1,1
6264,767.0,122,1,1
6265,596.5,122,1,1
6266,994.5,122,1,1
6267,1555.0,83,1,1
6268,1129.0,12,1,2
6269,1402.0,122,1,1
6270,1331.0,122,1,1
6271,1053.0,122,1,1
6272,749.0,122,1,1
6273,1374.0,122,1,1
6274,452.0,122,1,1
6275,5552.0,122,1,1
6276,1238.0,122,1,1
6277,24860.0,26,6,0
6278,1809.0,122,1,1
6279,7234.16,122,1,1
6280,5994.080000000003,122,1,1
6281,577.0,122,1,1
6282,1185.0,121,1,1
6283,1006.0,121,1,1
6284,447.0,109,1,1
6285,924.0,121,1,1
6286,466.0,121,1,1
6287,1213.5,121,1,1
6288,1454.0,52,2,1
6289,711.0,121,1,1
6290,5713.5,36,2,0
6291,1377.0,121,1,1
6292,1013.0,121,1,1
6293,1011.0,89,1,1
6294,1052.5,121,1,1
6295,715.5,121,1,1
6296,2557.5,30,1,2
6297,487.0,121,1,1
6298,1774.0,121,1,1
6299,1138.0,121,1,1
6300,17600.0,43,3,0
6301,4647.0,44,3,0
6302,1051.0,120,1,1
6303,824.0,120,1,1
6304,1605.5,120,1,1
6305,3593.5,40,2,0
6306,722.0,87,1,1
6307,23790.0,15,7,0
6308,702.5,120,1,1
6309,566.0,120,1,1
6310,1803.5,100,2,1
6311,1068.0,30,1,2
6312,894.0,120,1,1
6313,979.0,120,1,1
6314,2219.0,120,1,1
6315,1157.0,120,1,1
6316,784.0,120,1,1
6317,5476.5,120,1,1
6318,1049.0,120,1,1
6319,9202.0,103,2,0
6320,1163.0,119,1,1
6321,353.5,119,1,1
6322,600.0,119,1,1
6323,856.0,119,1,1
6324,1312.5,74,2,1
6325,1214.0,119,1,1
6326,444.5,119,1,1
6327,565.0,119,1,1
6328,1548.5,119,1,1
6329,1248.5,119,1,1
6330,1538.5,13,1,2
6331,870.0,119,1,1
6332,2125.0,119,1,1
6333,958.5,119,1,1
6334,2136.0,55,2,0
6335,1490.0,119,1,1
6336,1317.0,119,1,1
6337,1295.0,119,1,1
6338,1567.5,9,1,2
6339,1203.0,78,1,1
6340,895.5,119,1,1
6341,1145.0,119,1,1
6342,952.0,16,1,2
6343,797.0,119,1,1
6344,6061.5,97,2,0
6345,966.5,5,1,2
6346,7894.0,119,1,1
6347,5272.0,48,3,0
6348,596.5,119,1,1
6349,21526.0,84,2,0
6350,978.0,119,1,1
6351,11319.0,72,2,0
6352,1560.0,118,1,1
6353,2162.0,96,1,1
6354,429.0,118,1,1
6355,3191.5,57,3,0
6356,1558.0,18,1,2
6357,450.0,118,1,1
6358,309.0,118,1,1
6359,3048.0,118,1,1
6360,1265.0,118,1,1
6361,1242.0,34,1,2
6362,1703.5,118,1,1
6363,859.0,118,1,1
6364,3276.5,92,2,0
6365,658.5,115,1,1
6366,1268.5,118,1,1
6367,508.0,118,1,1
6368,1813.0,93,2,1
6369,1039.5,118,1,1
6370,331.0,118,1,1
6371,1466.0,109,1,1
6372,1209.5,118,1,1
6373,1233.0,118,1,1
6374,1848.0,118,1,1
6375,543.5,118,1,1
6376,1037.0,118,1,1
6377,1237.0,73,1,1
6378,567.0,118,1,1
6379,780.0,118,1,1
6380,731.5,118,1,1
6381,1121.0,118,1,1
6382,1203.0,118,1,1
6383,712.0,118,1,1
6384,824.5,118,1,1
6385,2741.0,118,1,1
6386,572.0,87,1,1
6387,2186.0,118,1,1
6388,933.0,7,1,2
6389,918.0,51,1,1
6390,4528.0,17,2,0
6391,640.5,118,1,1
6392,539.5,118,1,1
6393,553.0,117,1,1
6394,635.0,117,1,1
6395,1553.5,117,1,1
6396,758.0,33,1,2
6397,5107.5,6,4,0
6398,516.0,117,1,1
6399,1032.0,117,1,1
6400,3910.57,81,3,0
6401,811.0,117,1,1
6402,412.0,117,1,1
6403,296.5,45,1,2
6404,709.5,117,1,1
6405,584.0,117,1,1
6406,751.5,117,1,1
6407,1721.0,117,1,1
6408,2856.0,117,1,1
6409,1291.05,117,1,1
6410,638.5,117,1,1
6411,1145.0,61,2,1
6412,1085.0,117,1,1
6413,2324.0,17,1,2
6414,1673.0,117,1,1
6415,376.0,117,1,1
6416,544.0,117,1,1
6417,1957.0,117,1,1
6418,897.0,117,1,1
6419,829.5,117,1,1
6420,2041.0,10,1,2
6421,465.0,117,1,1
6422,3056.0,21,1,2
6423,1118.0,54,1,1
6424,2066.0,117,1,1
6425,6489.0,28,5,0
6426,675.5,116,1,1
6427,1301.5,116,1,1
6428,427.5,116,1,1
6429,1193.0,116,1,1
6430,905.5,116,1,1
6431,547.0,2,1,2
6432,871.0,116,1,1
6433,1240.0,116,1,1
6434,960.5,116,1,1
6435,1289.5,25,2,2
6436,901.5,116,1,1
6437,2846.0,116,1,1
6438,954.0,116,1,1
6439,2796.0,55,2,0
6440,535.0,116,1,1
6441,4372.0,100,2,0
6442,2599.0,22,2,0
6443,1270.0,116,1,1
6444,1157.0,116,1,1
6445,577.0,101,1,1
6446,5801.5,4,6,0
6447,535.0,116,1,1
6448,1054.0,116,1,1
6449,896.0,59,2,1
6450,4940.5,12,3,0
6451,12908.5,43,4,0
6452,770.0,12,1,2
6453,3004.0,15,2,0
6454,8101.0,65,2,0
6455,1470.0,115,1,1
6456,1951.0,64,2,0
6457,1228.0,115,1,1
6458,2478.0,115,1,1
6459,1178.0,115,1,1
6460,2342.5,14,4,0
6461,1034.0,115,1,1
6462,1241.0,115,1,1
6463,715.0,115,1,1
6464,694.0,115,1,1
6465,507.5,115,1,1
6466,2087.0,115,1,1
6467,434.0,115,1,1
6468,1139.0,115,1,1
6469,9124.0,22,5,0
6470,429.0,114,1,1
6471,6494.5,48,4,0
6472,1595.0,114,1,1
6473,1624.5,114,1,1
6474,1104.0,10,2,2
6475,1535.0,114,1,1
6476,840.5,114,1,1
6477,1124.0,66,1,1
6478,1188.0,114,1,1
6479,614.5,114,1,1
6480,797.5,114,1,1
6481,984.0,114,1,1
6482,8572.0,94,4,0
6483,565.5,114,1,1
6484,499.5,114,1,1
6485,5176.0,92,2,0
6486,784.0,114,1,1
6487,844.0,114,1,1
6488,2108.0,14,1,2
6489,10232.5,32,2,0
6490,913.0,108,1,1
6491,461.5,113,1,1
6492,1244.0,113,1,1
6493,621.0,113,1,1
6494,986.0,113,1,1
6495,456.0,86,1,1
6496,1810.0,72,2,1
6497,594.0,113,1,1
6498,1102.0,113,1,1
6499,1155.0,113,1,1
6500,11739.5,49,6,0
6501,2233.0,113,1,1
6502,1229.0,113,1,1
6503,1230.0,113,1,1
6504,1903.0,113,1,1
6505,1690.5,113,1,1
6506,1227.5,113,1,1
6507,7690.0,113,1,1
6508,1914.5,68,1,1
6509,2135.5,66,3,0
6510,1078.0,10,2,2
6511,2063.0,112,1,1
6512,2119.0,113,1,1
6513,5375.0,113,1,1
6514,1341.0,113,1,1
6515,10411.5,11,3,0
6516,3644.0,1,1,2
6517,11784.0,111,2,0
6518,556.0,112,1,1
6519,2133.0,25,3,0
6520,715.5,112,1,1
6521,482.0,112,1,1
6522,5017.0,34,3,0
6523,869.0,36,1,2
6524,1123.0,112,1,1
6525,1633.0,112,1,1
6526,1278.0,71,1,1
6527,840.0,112,1,1
6528,709.0,112,1,1
6529,1377.0,112,1,1
6530,1928.0,112,1,1
6531,1043.0,112,1,1
6532,698.0,63,1,1
6533,1246.0,112,1,1
6534,1715.0,112,1,1
6535,1342.0,112,1,1
6536,739.0,112,1,1
6537,738.0,112,1,1
6538,885.0,45,1,1
6539,1677.0,112,1,1
6540,1050.0,112,1,1
6541,13670.5,18,5,0
6542,11520.0,112,1,1
6543,3584.0,111,1,1
6544,362.0,111,1,1
6545,1532.5,111,1,1
6546,4996.0,59,5,0
6547,696.0,111,1,1
6548,2165.0,111,1,1
6549,483.5,111,1,1
6550,7111.5,53,3,0
6551,1526.0,74,1,1
6552,1103.0,111,1,1
6553,1146.0,10,1,2
6554,659.5,111,1,1
6555,736.0,111,1,1
6556,1547.0,111,1,1
6557,1758.0,111,1,1
6558,744.0,111,1,1
6559,1198.0,109,1,1
6560,1019.5,111,1,1
6561,691.5,111,1,1
6562,507.0,111,1,1
6563,2312.0,97,1,1
6564,1025.5,50,1,1
6565,1787.0,111,1,1
6566,779.0,111,1,1
6567,2368.0,7,2,2
6568,760.5,76,1,1
6569,1108.5,57,1,1
6570,2511.0,27,1,2
6571,765.5,111,1,1
6572,641.0,111,1,1
6573,423.0,32,1,2
6574,5037.0,102,2,0
6575,1440.0,111,1,1
6576,432.5,37,1,2
6577,1643.0,111,1,1
6578,1248.0,111,1,1
6579,1526.0,111,1,1
6580,2747.0,86,2,0
6581,946.0,102,2,1
6582,2984.0,111,1,1
6583,806.0,111,1,1
6584,439.5,111,1,1
6585,1324.0,104,1,1
6586,9511.0,96,2,0
6587,597.5,111,1,1
6588,539.0,111,1,1
6589,5326.5,11,6,0
6590,2288.5,110,1,1
6591,1611.0,110,1,1
6592,358.0,74,1,1
6593,389.5,110,1,1
6594,1102.0,110,1,1
6595,975.5,110,1,1
6596,1818.0,110,1,1
6597,919.5,110,1,1
6598,896.0,110,1,1
6599,1289.5,110,1,1
6600,610.0,110,1,1
6601,817.5,110,1,1
6602,1983.0,83,2,1
6603,1059.5,110,1,1
6604,1356.0,110,1,1
6605,8347.5,33,2,0
6606,784.0,110,1,1
6607,624.5,110,1,1
6608,3075.0,82,1,1
6609,2290.5,82,1,1
6610,390.0,110,1,1
6611,1123.0,110,1,1
6612,4725.0,68,4,0
6613,1467.5,110,1,1
6614,4432.0,110,1,1
6615,1532.0,110,1,1
6616,904.0,17,1,2
6617,613.5,110,1,1
6618,930.0,110,1,1
6619,2871.0,110,1,1
6620,1772.0,64,2,1
6621,9692.0,52,3,0
6622,468.5,110,1,1
6623,1423.5,110,1,1
6624,647.0,110,1,1
6625,570.0,110,1,1
6626,764.0,110,1,1
6627,1746.0,110,1,1
6628,2373.5,110,1,1
6629,3272.0,110,1,1
6630,542.5,110,1,1
6631,620.0,110,1,1
6632,7176.5,53,4,0
6633,1089.0,109,1,1
6634,332.0,109,1,1
6635,1383.0,15,1,2
6636,1391.0,109,1,1
6637,397.0,109,1,1
6638,479.0,109,1,1
6639,819.5,109,1,1
6640,824.5,109,1,1
6641,6532.5,103,3,0
6642,723.0,109,1,1
6643,4353.0,109,1,1
6644,1239.0,109,1,1
6645,999.0,109,1,1
6646,1934.5,109,1,1
6647,516.0,109,1,1
6648,1632.0,109,1,1
6649,1146.0,109,1,1
6650,2088.0,54,1,1
6651,911.5,35,1,2
6652,2775.0,109,1,1
6653,1189.0,109,1,1
6654,669.0,109,1,1
6655,4304.5,62,3,0
6656,1758.0,109,1,1
6657,1638.0,109,1,1
6658,1109.0,109,1,1
6659,603.5,16,1,2
6660,1151.5,109,1,1
6661,2543.0,109,1,1
6662,846.5,109,1,1
6663,4914.0,109,1,1
6664,644.0,109,1,1
6665,2539.0,109,1,1
6666,606.5,108,1,1
6667,1302.5,108,1,1
6668,1800.5,8,1,2
6669,1072.0,108,1,1
6670,507.0,108,1,1
6671,3932.0,5,2,2
6672,533.0,57,1,1
6673,1996.5,12,2,2
6674,6687.0,56,3,0
6675,632.4000000000002,108,1,1
6676,490.0,108,1,1
6677,1296.0,108,1,1
6678,1415.0,108,1,1
6679,1445.5,108,1,1
6680,2279.5,45,3,0
6681,511.5,108,1,1
6682,1918.0,37,2,0
6683,2078.0,46,3,0
6684,921.0,108,1,1
6685,1258.0,108,1,1
6686,812.5,108,1,1
6687,3552.5,80,2,0
6688,1090.5,70,1,1
6689,6346.0,108,1,1
6690,1155.0,108,1,1
6691,5968.0,19,3,0
6692,1431.5,23,3,0
6693,11898.0,89,3,0
6694,951.0,97,1,1
6695,686.0,107,1,1
6696,418.5,107,1,1
6697,925.0,107,1,1
6698,2569.0,82,3,0
6699,2701.0,91,1,1
6700,7646.5,33,4,0
6701,775.0,43,1,1
6702,845.0,107,1,1
6703,2468.0,107,1,1
6704,1442.5,107,1,1
6705,6308.0,70,3,0
6706,1621.0,107,1,1
6707,497.0,107,1,1
6708,2999.5,45,2,0
6709,36141.0,15,3,0
6710,852.0,14,1,2
6711,1214.0,107,1,1
6712,578.0,107,1,1
6713,10844.5,107,1,1
6714,1254.0,107,1,1
6715,2135.5,40,2,0
6716,1389.0,106,1,1
6717,569.0,106,1,1
6718,1584.0,106,1,1
6719,462.0,90,1,1
6720,509.5,106,1,1
6721,609.5,104,1,1
6722,1608.0,106,1,1
6723,973.5,106,1,1
6724,463.0,106,1,1
6725,868.5,106,1,1
6726,1098.0,46,1,1
6727,743.5,84,1,1
6728,2846.5,106,1,1
6729,819.0,106,1,1
6730,1731.0,106,1,1
6731,1174.5,106,1,1
6732,1316.5,49,2,1
6733,451.5,106,1,1
6734,23044.5,11,4,0
6735,993.0,83,1,1
6736,1206.5,105,1,1
6737,454.0,105,1,1
6738,927.0,78,1,1
6739,977.0,105,1,1
6740,934.0,105,1,1
6741,2541.0,87,3,0
6742,1620.0,105,1,1
6743,1613.0,24,2,2
6744,799.5,105,1,1
6745,1453.0,105,1,1
6746,7082.0,31,3,0
6747,759.5,105,1,1
6748,2165.0,105,1,1
6749,1458.0,105,1,1
6750,445.0,105,1,1
6751,823.0,105,1,1
6752,1048.0,98,1,1
6753,3683.0,94,2,0
6754,919.0,105,1,1
6755,2337.5,87,2,0
6756,750.5,105,1,1
6757,1383.0,105,1,1
6758,893.0,105,1,1
6759,6580.5,68,3,0
6760,15129.0,31,5,0
6761,745.5,52,1,1
6762,1594.0,105,1,1
6763,9129.0,102,2,0
6764,669.0,105,1,1
6765,859.5,105,1,1
6766,1754.5,104,1,1
6767,984.0,104,1,1
6768,1121.0,104,1,1
6769,1289.5,104,1,1
6770,5154.5,48,2,0
6771,942.0,104,1,1
6772,3877.5,14,3,0
6773,694.5,63,1,1
6774,1039.0,104,1,1
6775,4822.0,72,3,0
6776,855.0,93,1,1
6777,1988.0,104,1,1
6778,1044.0,104,1,1
6779,12776.5,37,5,0
6780,2063.5,104,1,1
6781,436.5,104,1,1
6782,2028.0,40,2,0
6783,1351.0,104,1,1
6784,546.0,104,1,1
6785,1528.5,104,1,1
6786,933.0,104,1,1
6787,9636.0,22,5,0
6788,641.0,104,1,1
6789,934.0,104,1,1
6790,2394.0,82,2,0
6791,3027.0,76,1,1
6792,15116.5,12,4,0
6793,2370.5,1,2,2
6794,1500.0,104,1,1
6795,2042.5,50,3,0
6796,1127.5,104,1,1
6797,2111.0,104,1,1
6798,1707.5,103,1,1
6799,1534.0,103,1,1
6800,517.5,89,1,1
6801,782.0,103,1,1
6802,1306.0,103,1,1
6803,396.5,103,1,1
6804,1582.0,103,1,1
6805,651.5,103,1,1
6806,3089.5,37,3,0
6807,5569.5,25,3,0
6808,1153.5,103,1,1
6809,824.0,103,1,1
6810,813.0,103,1,1
6811,4363.5,7,3,0
6812,890.0,103,1,1
6813,333.5,103,1,1
6814,15460.0,68,3,0
6815,2325.0,59,2,0
6816,1125.0,103,1,1
6817,3311.0,103,1,1
6818,1735.0,92,2,1
6819,688.0,103,1,1
6820,1021.0,103,1,1
6821,1237.0,103,1,1
6822,6168.0,99,2,0
6823,400.0,103,1,1
6824,1802.5,68,2,1
6825,3873.5,55,2,0
6826,6997.0,93,2,0
6827,4646.0,103,1,1
6828,1606.0,4,1,2
6829,14561.0,16,4,0
6830,9073.0,58,6,0
6831,1204.0,102,1,1
6832,588.5,102,1,1
6833,725.0,102,1,1
6834,1015.0,102,1,1
6835,1611.95,102,1,1
6836,2396.5,91,2,0
6837,606.0,102,1,1
6838,972.0,102,1,1
6839,1604.0,102,1,1
6840,416.5,102,1,1
6841,1105.0,102,1,1
6842,1351.0,76,2,1
6843,1678.0,102,1,1
6844,951.0,102,1,1
6845,1033.0,102,1,1
6846,1251.0,102,1,1
6847,2753.0,102,1,1
6848,687.0,102,1,1
6849,1731.5,101,1,1
6850,316.0,101,1,1
6851,1359.0,101,1,1
6852,2187.5,101,1,1
6853,5439.5,33,3,0
6854,1255.0,101,1,1
6855,762.0,101,1,1
6856,8689.0,9,4,0
6857,2041.0,101,1,1
6858,653.0,101,1,1
6859,604.0,101,1,1
6860,1383.5,101,1,1
6861,1641.5,63,1,1
6862,545.0,101,1,1
6863,1268.5,101,1,1
6864,818.0,20,1,2
6865,535.5,83,1,1
6866,1231.0,66,1,1
6867,1701.0,47,1,1
6868,794.0,101,1,1
6869,2344.08,71,2,0
6870,15745.0,65,2,0
6871,685.5,100,1,1
6872,1496.0,100,1,1
6873,4115.0,33,3,0
6874,8648.0,100,1,1
6875,2770.0,47,3,0
6876,1023.5,100,1,1
6877,1633.0,100,1,1
6878,803.5,100,1,1
6879,1868.0,25,2,2
6880,1139.5,100,1,1
6881,1326.0,100,1,1
6882,6869.0,11,2,0
6883,836.5,100,1,1
6884,9860.0,35,3,0
6885,1675.0,99,1,1
6886,773.0,99,1,1
6887,2398.5,99,1,1
6888,715.5,99,1,1
6889,436.0,99,1,1
6890,618.5,99,1,1
6891,1921.0,78,2,1
6892,1675.0,99,1,1
6893,742.0,99,1,1
6894,269.0,99,1,1
6895,2036.5,99,1,1
6896,1818.5,23,2,2
6897,446.5,99,1,1
6898,599.0,99,1,1
6899,718.0,99,1,1
6900,1084.5,99,1,1
6901,1661.5,99,1,1
6902,1159.0,99,1,1
6903,586.5,99,1,1
6904,2981.5,99,1,1
6905,1079.0,99,1,1
6906,1229.0,99,1,1
6907,810.5,99,1,1
6908,3938.0,99,1,1
6909,1715.0,41,1,1
6910,1115.5,98,1,1
6911,1872.0,98,1,1
6912,1588.0,81,2,1
6913,610.0,98,1,1
6914,1476.0,98,1,1
6915,1581.5,25,2,2
6916,794.5,98,1,1
6917,2331.0,98,1,1
6918,2119.0,98,1,1
6919,5618.5,91,2,0
6920,5603.0,67,2,0
6921,1472.5,98,1,1
6922,1509.0,98,1,1
6923,1451.0,98,1,1
6924,539.0,98,1,1
6925,3316.0,98,1,1
6926,1565.0,98,1,1
6927,2782.0,98,1,1
6928,4450.0,98,1,1
6929,2611.5,98,1,1
6930,516.0,50,1,1
6931,1092.0,7,2,2
6932,535.0,98,1,1
6933,2018.0,47,1,1
6934,2869.0,98,1,1
6935,716.0,98,1,1
6936,2108.0,98,1,1
6937,846.0,98,1,1
6938,1325.93,98,1,1
6939,865.0699999999998,98,1,1
6940,2120.5,98,1,1
6941,1163.5,98,1,1
6942,1116.0,98,1,1
6943,1916.0,98,1,1
6944,1678.0,98,1,1
6945,1732.0,98,1,1
6946,6356.5,98,1,1
6947,9688.0,98,1,1
6948,1489.0,98,1,1
6949,1827.0,67,1,1
6950,18005.5,12,6,0
6951,1584.5,98,1,1
6952,434.5,98,1,1
6953,1347.0,97,1,1
6954,1636.5,97,1,1
6955,1181.0,97,1,1
6956,528.0,97,1,1
6957,1863.0,97,1,1
6958,4334.0,97,1,1
6959,424.0,97,1,1
6960,3718.0,28,2,0
6961,4386.0,62,2,0
6962,3266.0,97,1,1
6963,1652.0,97,1,1
6964,7743.0,97,1,1
6965,1493.0,97,1,1
6966,776.0,97,1,1
6967,1877.5,97,1,1
6968,5454.0,61,3,0
6969,2430.0,97,1,1
6970,1915.0,97,1,1
6971,1149.0,97,1,1
6972,1524.0,97,1,1
6973,1318.5,97,1,1
6974,813.0,97,1,1
6975,1964.0,97,1,1
6976,2921.0,97,1,1
6977,1630.0,97,1,1
6978,999.0,97,1,1
6979,1651.5,32,2,2
6980,928.5,97,1,1
6981,738.5,83,1,1
6982,2729.5,97,1,1
6983,5845.0,44,2,0
6984,473.5,96,1,1
6985,794.0,96,1,1
6986,3328.0,96,1,1
6987,795.5,96,1,1
6988,981.0,96,1,1
6989,1675.0,96,1,1
6990,1823.0,96,1,1
6991,702.0,96,1,1
6992,657.0,96,1,1
6993,1119.0,96,1,1
6994,376.0,96,1,1
6995,660.0,53,1,1
6996,1492.5,96,1,1
6997,361.5,96,1,1
6998,1198.0,96,1,1
6999,447.0,96,1,1
7000,987.0,96,1,1
7001,2612.0,96,1,1
7002,3536.0,23,3,0
7003,958.0,96,1,1
7004,926.0,96,1,1
7005,6469.5,8,3,0
7006,821.0,95,1,1
7007,712.0,95,1,1
7008,538.0,95,1,1
7009,1605.5,95,1,1
7010,607.0,95,1,1
7011,837.0,95,1,1
7012,601.0,52,1,1
7013,636.0,95,1,1
7014,2462.0,95,1,1
7015,715.0,95,1,1
7016,472.0,76,1,1
7017,866.0,95,1,1
7018,1460.0,95,1,1
7019,4267.0,45,3,0
7020,996.0,61,1,1
7021,384.5,94,1,1
7022,1084.0,94,1,1
7023,11345.9,12,3,0
7024,646.5,94,1,1
7025,2166.0,94,1,1
7026,4202.0,11,2,0
7027,539.0,94,1,1
7028,4050.0,58,3,0
7029,1300.5,94,1,1
7030,2613.5,94,1,1
7031,1578.0,94,1,1
7032,1077.0,94,1,1
7033,1125.0,94,1,1
7034,4554.0,94,1,1
7035,8800.0,69,2,0
7036,604.0,94,1,1
7037,3659.5,53,4,0
7038,1696.0,94,1,1
7039,2122.5,93,1,1
7040,1652.0,93,1,1
7041,845.0,93,1,1
7042,678.0,93,1,1
7043,559.0,93,1,1
7044,692.5,93,1,1
7045,795.4300000000002,93,1,1
7046,437.5,75,1,1
7047,2637.0,88,1,1
7048,939.0,93,1,1
7049,1363.0,93,1,1
7050,526.0,93,1,1
7051,3162.0,48,1,1
7052,1393.0,93,1,1
7053,7993.0,93,1,1
7054,1009.0,93,1,1
7055,1221.0,93,1,1
7056,1559.5,92,1,1
7057,6904.0,83,2,0
7058,661.0,92,1,1
7059,631.0,12,1,2
7060,1717.5,92,1,1
7061,1442.0,92,1,1
7062,4994.5,41,3,0
7063,4157.0,68,2,0
7064,4203.0,69,2,0
7065,4494.0,33,2,0
7066,30155.0,14,2,0
7067,881.0,92,1,1
7068,900.0,92,1,1
7069,1985.0,61,1,1
7070,785.0,92,1,1
7071,2516.0,36,1,2
7072,4255.0,14,3,0
7073,748.0,92,1,1
7074,1150.0,85,1,1
7075,486.04,92,1,1
7076,5465.0,92,1,1
7077,624.0,92,1,1
7078,6744.5,92,1,1
7079,36324.5,22,3,0
7080,556.0,91,1,1
7081,921.5,91,1,1
7082,1054.5,77,1,1
7083,628.0,91,1,1
7084,678.0,91,1,1
7085,627.0,10,1,2
7086,617.0,91,1,1
7087,1164.0,91,1,1
7088,13361.0,67,4,0
7089,1547.5,49,1,1
7090,2211.5,91,1,1
7091,654.0,91,1,1
7092,2868.0,91,1,1
7093,1041.5,91,1,1
7094,2282.0,91,1,1
7095,1646.5,91,1,1
7096,1222.0,91,1,1
7097,3133.0,91,1,1
7098,1560.0,91,1,1
7099,2527.0,37,1,2
7100,999.0,91,1,1
7101,2334.0,91,1,1
7102,2209.0,91,1,1
7103,487.5,91,1,1
7104,2519.5,91,1,1
7105,2334.0,45,2,0
7106,3368.0,72,2,0
7107,998.0,91,1,1
7108,3978.0,54,2,0
7109,1505.5,91,1,1
7110,1313.0,91,1,1
7111,4814.5,87,2,0
7112,3263.5,25,2,0
7113,2266.0,84,3,0
7114,1182.0,91,1,1
7115,521.0,90,1,1
7116,3491.0,90,1,1
7117,530.0,43,1,2
7118,7058.0,47,2,0
7119,1920.0,90,1,1
7120,646.0,90,1,1
7121,3172.5,18,2,0
7122,2706.0,90,1,1
7123,736.0,90,1,1
7124,514.0,90,1,1
7125,960.0,90,1,1
7126,1045.0,90,1,1
7127,1367.0,90,1,1
7128,1949.0,90,1,1
7129,1285.0,90,1,1
7130,1666.0,90,1,1
7131,9097.0,90,1,1
7132,4256.0,13,4,0
7133,1328.0,90,1,1
7134,453.5,90,1,1
7135,1568.0,90,1,1
7136,770.5,85,1,1
7137,568.0,90,1,1
7138,3979.0,90,1,1
7139,2648.0,22,2,0
7140,2711.0,90,1,1
7141,1977.0,8,2,2
7142,2714.0,90,1,1
7143,1593.0,89,1,1
7144,1049.5,89,1,1
7145,1032.5,89,1,1
7146,1822.5,28,1,2
7147,4987.5,72,3,0
7148,793.0,89,1,1
7149,678.5,89,1,1
7150,894.0,71,2,1
7151,907.0,63,1,1
7152,2729.5,89,1,1
7153,5344.0,89,1,1
7154,4849.0,46,3,0
7155,2717.0,89,1,1
7156,783.0,89,1,1
7157,1451.5,34,1,2
7158,517.5,71,1,1
7159,2390.0,52,1,1
7160,765.0,89,1,1
7161,7660.0,26,5,0
7162,11068.0,49,2,0
7163,462.0,89,1,1
7164,1925.5,63,1,1
7165,5121.0,89,1,1
7166,1429.0,89,1,1
7167,5120.0,33,4,0
7168,1628.0,89,1,1
7169,779.5,89,1,1
7170,845.5,88,1,1
7171,912.0,88,1,1
7172,2280.0,88,1,1
7173,938.0,88,1,1
7174,983.0,34,2,2
7175,348.0,88,1,1
7176,705.0,88,1,1
7177,1494.0,88,1,1
7178,2488.0,88,1,1
7179,8626.0,44,2,0
7180,1127.0,73,1,1
7181,1982.0,59,1,1
7182,5675.0,30,3,0
7183,4050.5,83,2,0
7184,6300.0,59,4,0
7185,6554.0,78,2,0
7186,1330.0,87,1,1
7187,3933.0,22,2,0
7188,475.0,87,1,1
7189,697.5,87,1,1
7190,1118.0,87,1,1
7191,738.0,87,1,1
7192,2207.0,87,1,1
7193,950.0,87,1,1
7194,4283.0,17,4,0
7195,1553.5,7,2,2
7196,1376.0,87,1,1
7197,626.0,87,1,1
7198,1264.5,86,2,1
7199,687.0,87,1,1
7200,3496.5,32,4,0
7201,8669.0,32,3,0
7202,1483.0,87,1,1
7203,1065.0,86,1,1
7204,1759.0,86,1,1
7205,1171.5,86,1,1
7206,660.0,86,1,1
7207,3219.5,24,4,0
