会员编号,money,recent,frequency
1065300021,679.5,81,1
1065301047,1189.5,53,2
1065302218,1578.0,62,1
1065303442,1167.0,81,1
1065307298,859.0,54,1
1065309474,5356.0,81,1
1065309823,6373.5,30,3
1065337965,390.0,80,1
1065343218,376.0,80,1
1065345651,558.0,80,1
1065348878,572.0,80,1
1065353636,455.5,80,1
1065358006,5943.0,9,3
1065358034,1092.5,56,1
1065387981,1062.0,80,1
1065397830,825.0,80,1
1065401402,6456.0,57,3
1065402331,1165.0,80,1
1065408058,979.5,80,1
1065417803,1073.0,80,1
1065501653,1380.5,79,1
1065505249,1364.0,79,1
1065511224,6907.0,70,2
1065514322,7041.0,72,3
1065542558,1789.5,48,2
1065549478,734.5,79,1
1065563804,2417.0,4,3
1065564562,701.5,48,1
1065570781,821.0,79,1
1065573490,1916.0,79,1
1065573703,12179.0,79,1
1065574431,581.0,79,1
1065579741,841.5,78,1
1065598386,2507.0,40,1
1065601487,1841.5,78,1
1065607067,1577.0,78,1
1065983414,638.0,78,1
1065986733,3340.5,40,3
1065989036,2890.5,78,1
1065997254,1203.0,78,1
1066000589,943.5,78,1
1066001280,718.5,78,1
1066007221,1161.0,78,1
1066010435,911.5,78,1
1066017508,646.0,78,1
1066090002,1789.5,8,2
1066101108,818.0,22,1
1066135076,583.0,77,1
1066161919,497.0,77,1
1066167966,751.0,77,1
1066168084,2598.0,77,1
1066168790,745.0,77,1
1066170771,2454.0,77,1
1066173710,1759.5,77,1
1066183172,6389.0,28,2
1066220065,2196.0,76,1
1066220703,2197.0,76,1
1066220867,1668.0,34,3
1066235217,829.0,76,1
1066242378,4992.5,37,3
1066264866,583.0,76,1
1066265550,998.5,76,1
1066267275,14832.5,73,2
1066269223,2685.0,76,1
1066286132,1976.0,76,1
1066286870,570.5,76,1
1066288994,1126.5,76,1
1066289093,6171.0,48,3
1066290896,446.0,76,1
1066293363,366.5,76,1
1066296416,929.0,76,1
1066299184,1916.0,76,1
1066301982,522.0,76,1
1066302951,980.5,76,1
1066305331,580.0,76,1
1066306637,1283.0,76,1
1066309512,9352.0,44,3
1066310670,3610.0,76,1
1066312496,1260.0,76,1
1066409779,1535.0,3,1
1066410114,926.0,75,1
1066415945,655.5,1,1
1066416820,1476.5,75,1
1066422195,904.0,75,1
1066424093,2096.0,75,1
1066457658,909.5,75,1
1066472076,1716.0,75,1
1066475487,893.5,75,1
1066476831,3107.0,13,4
1066485221,688.0,18,1
1066485894,643.0,75,1
1066492829,571.5,75,1
1066608200,12587.0,30,6
1066608246,1008.0,49,1
1066621154,952.0,74,1
1066632721,1443.5,30,2
1066639750,1525.0,74,1
1066641446,1487.91,74,1
1066663739,1396.5,74,1
1066667194,866.0,74,1
1066672595,579.0,74,1
1066676991,845.0,54,1
1066682728,1002.0,74,1
1066684201,1045.3,53,2
1066687151,9411.5,2,3
1066688659,1775.0,74,1
1066689477,1312.5,74,1
1066693894,13331.0,14,3
1066694501,1372.0,74,1
1066696456,1695.0,74,1
1066700006,1103.0,74,1
1066700264,9483.5,72,3
1066775074,4851.0,19,3
1066786974,1094.5,72,1
1066802225,544.0,73,1
1066820457,917.0,73,1
1066826518,843.0,73,1
1066829616,1435.0,73,1
1066831384,963.0,73,1
1066837334,694.5,73,1
1066847082,1057.5,73,1
1066850198,794.0,73,1
1066850346,4682.5,73,1
1066857227,4327.5,56,2
1066859512,735.0,73,1
1066859648,968.0,73,1
1066865696,948.0,40,1
1066869701,1808.0,73,1
1066876686,1344.5,73,1
1066936040,1059.0,31,1
1066943065,951.0,46,2
1066989116,1828.0,72,1
1066993141,7161.0,68,2
1067009959,270.0,72,1
1067018101,528.5,72,1
1067041096,1580.5,72,1
1067045227,1566.0,72,1
1067051760,490.0,72,1
1067051936,1382.0,72,1
1067053553,2230.0,72,1
1067056957,960.0,72,1
1067058660,912.0,72,1
1067070045,530.0,72,1
1067073319,3342.5,8,2
1067075355,3499.5,12,3
1067076219,8003.0,26,5
1067077075,625.0,72,1
1067079963,1214.0,72,1
1067080925,839.0,72,1
1067081861,1525.0,72,1
1067083724,2617.0,19,1
1067083918,2086.0,72,1
1067086502,1232.0,72,1
1067087886,1006.0,72,1
1067096690,3053.0,72,1
1067100229,12056.5,50,4
1067105565,918.5,26,1
1067107697,12771.0,11,3
1067109293,743.0,72,1
1067110074,4741.5,19,2
1067110156,704.5,61,1
1067140289,1480.0,71,1
1067141381,2757.0,54,1
1067142214,890.0,71,1
1067144640,2778.0,71,1
1067155172,716.0,71,1
1067174660,1165.0,71,1
1067174692,7221.01,25,2
1067180358,653.0,71,1
1067181516,5765.0,68,2
1067183200,2065.0,71,1
1067185865,2066.0,71,1
1067189188,3904.5,53,4
1067203377,1806.0,71,1
1067211031,806.0,71,1
1067226122,19501.0,38,3
1067228222,3537.5,46,2
1067236127,1009.0,71,1
1067251478,421.5,71,1
1067254798,1256.0,71,1
1067258008,2944.0,54,2
1067259133,1295.0,71,1
1067259794,12.0,71,1
1067260838,8073.5,22,3
1067263914,3334.0,71,1
1067265615,714.0,71,1
1067266308,827.5,71,1
1067266594,372.0,71,1
1067268338,8039.0,71,1
1067279055,5343.5,41,2
1067282629,4041.0,71,1
1067290920,1322.0,71,1
1067293551,6765.5,60,2
1067310285,1283.0,70,1
1067310337,630.0,70,1
1067311394,624.0,70,1
1067322000,661.0,70,1
1067323842,6262.5,31,3
1067333760,1697.0,70,1
1067336290,808.0,70,1
1067340469,616.0,70,1
1067340809,898.0,70,1
1067341021,810.0,70,1
1067341239,688.0,70,1
1067342556,13591.0,70,1
1067345839,5223.0,56,2
1067348636,509.0,70,1
1067353358,1059.0,70,1
1067355060,699.0,70,1
1067393822,724.0,70,1
1067398088,2961.0,23,2
1067411625,876.0,70,1
1067417899,9901.0,70,1
1067421486,2130.0,36,1
1067431654,2379.0,70,1
1067432228,1011.5,70,1
1067432946,9909.0,5,6
1067434953,845.0,70,1
1067437764,1517.0,70,1
1067443057,871.0,70,1
1067444758,734.0,70,1
1067447316,1078.0,70,1
1067449181,4773.0,37,2
1067450561,317.5,70,1
1067453250,1898.0,70,1
1067455793,672.5,70,1
1067455885,567.0,70,1
1067456671,1199.5,70,1
1067456826,748.5,70,1
1067458908,11343.0,70,1
1067480186,595.0,69,1
1067480274,976.0,69,1
1067484686,410.0,69,1
1067490918,962.5,69,1
1067492189,6430.5,5,5
1067494975,1099.5,69,1
1067496137,1091.5,69,1
1067503376,346.0,20,1
1067521527,1034.0,21,1
1067526954,542.0,69,1
1067535042,1213.0,69,1
1067542668,618.0,69,1
1067558726,1141.0,25,2
1067563255,2146.5,69,1
1067568811,1054.5,69,1
1067569499,722.5,69,1
1067575028,1163.0,69,1
1067580112,826.0,69,1
1067583762,3835.5,22,2
1067588255,535.5,69,1
1067601736,607.0,68,1
1067604842,630.0,68,1
1067614493,647.0,68,1
1067666361,478.5,68,1
1067695306,827.0,68,1
1067696014,2251.0,68,1
1067697492,501.5,68,1
1067697739,5901.0,7,4
1067773464,651.0,19,1
1067778460,702.0,67,1
1067779966,977.0,67,1
1067780103,6573.0,67,1
1067780176,2450.0,45,2
1067820649,540.0,67,1
1067823320,5010.0,50,3
1067825978,1597.5,19,2
1067828126,1069.0,67,1
1067828732,660.0,67,1
1067831074,6526.0,13,2
1067833102,8172.0,67,1
1067839373,1590.5,51,1
1067839534,516.0,67,1
1067913288,424.5,66,1
1067917213,616.0,66,1
1067925688,624.0,66,1
1067958469,1682.0,66,1
1067963975,839.0,66,1
1067965468,970.0,66,1
1067970840,595.0,66,1
1067975316,1734.0,66,1
1067990274,645.5,66,1
1067993156,9893.0,7,5
1067995175,1265.5,66,1
1067996125,1942.0,3,3
1067996318,7469.0,34,3
1067997824,2822.0,37,2
1068108435,2991.5,34,2
1068123936,1034.0,65,1
1068130640,3972.0,65,1
1068385194,573.0,65,1
1068388144,15000.0,65,1
1068389980,2361.0,65,1
1068400665,1000.0,65,1
1068400858,622.0,65,1
1068405069,1157.0,65,1
1068414423,739.0,24,1
1068468172,816.0,64,1
1068553195,3961.0,64,1
1068563953,2570.0,64,1
1068568965,1295.0,54,1
1068588149,9145.0,40,2
1068806586,2182.5,11,1
1068851335,570.5,63,1
1068855541,668.5,63,1
1068855563,989.0,63,1
1068866052,5474.0,35,2
1068878055,1485.5,63,1
1068878100,467.5,63,1
1068899752,1048.0,63,1
1068902088,690.0,63,1
1068922253,2677.0,63,1
1068923545,7456.0,63,1
1068929026,6555.5,63,1
1068930668,3510.0,20,2
1068932087,5409.0,41,2
1068933467,8683.0,63,1
1068958058,1022.0,62,1
1068973240,1949.5,16,2
1068980130,1162.0,62,1
1069001404,1430.0,62,1
1069008974,631.5,7,1
1069017112,1142.0,62,1
1069025544,6283.0,62,1
1069028128,1150.5,62,1
1069045110,1915.0,62,1
1069051584,660.0,62,1
1069057334,1022.5,7,2
1069065278,12392.0,62,1
1069067594,5256.5,30,2
1069068415,348.0,37,1
1069071251,940.0,36,2
1069074212,3141.0,62,1
1069074723,779.0,62,1
1069074895,1232.0,59,2
1069076326,3307.0,62,1
1069077339,6541.8,62,1
1069099396,6374.0,6,3
1069101883,2077.55,61,1
1069106463,414.0,61,1
1069109076,1382.0,61,1
1069121916,1081.0,61,1
1069127470,2498.0,40,2
1069131720,1888.0,61,1
1069131807,3689.0,61,1
1069132823,1147.0,61,1
1069133865,1324.0,61,1
1069140102,502.0,61,1
1069141603,1735.0,61,1
1069194242,6021.5,58,2
1069217504,2379.0,61,1
1069217515,1033.0,61,1
1069229563,1639.0,61,1
1069231551,662.0,61,1
1069237421,1059.0,61,1
1069237879,6156.5,40,2
1069241009,442.0,61,1
1069241781,14005.0,59,2
1069244132,569.0,61,1
1069468662,988.0,60,1
1069475794,2876.0,11,1
1069480984,2888.5,20,3
1069485587,335.5,60,1
1069534628,1254.0,60,1
1069537190,612.0,60,1
1069543599,857.5,60,1
1069547714,9542.0,45,2
1069551104,514.0,60,1
1069552267,1507.0,60,1
1069649429,823.5,59,1
1069656046,797.0,59,1
1069679734,1752.0,46,2
1069686387,320.5,59,1
1069701356,1455.0,59,1
1069703211,999.0,59,1
1069703517,858.0,59,1
1069704131,2053.0,59,1
1069705939,4343.5,48,2
1069706931,2255.5,59,1
1069711876,14486.0,59,1
1069712127,2146.5,59,1
1069714391,1302.0,49,2
1069764962,7674.0,22,4
1069768899,281.0,58,1
1069773261,1639.5,15,2
1069780016,1395.5,44,2
1069781131,1221.0,58,1
1069793453,1364.0,58,1
1069815714,1036.0,58,1
1069827763,646.0,58,1
1069832396,681.0,58,1
1069843016,1575.0,15,2
1070039613,69583.5,2,21
1070046203,2343.5,2,2
1070048320,9418.5,15,3
1070054919,647.0,57,1
1070119507,688.0,57,1
1070135336,1851.5,57,1
1070249778,2504.0,56,1
1070249982,1047.0,56,1
1070287074,780.5,56,1
1070295276,758.0,56,1
1070311371,989.0,56,1
1070312771,1344.5,56,1
1070321425,1944.0,47,2
1070327032,1580.5,56,1
1070332260,1888.0,56,1
1070332723,2807.5,18,4
1070333858,3002.0,56,1
1070333950,18547.0,56,1
1070336170,4277.0,14,3
1070336828,6492.0,6,3
1070354527,407.0,55,1
1070365926,1024.0,55,1
1070366632,1842.5,55,1
1070367068,765.0,55,1
1070376712,2486.5,36,2
1070378174,664.0,55,1
1070381092,1382.5,12,2
1070391012,5972.5,38,2
1070434941,12653.5,7,3
1070435717,3034.0,16,2
1070437412,485.0,54,1
1070438505,1256.0,55,1
1070443128,1387.0,55,1
1070465540,2251.0,45,2
1070470453,12630.0,26,2
1070478909,435.0,55,1
1070480850,698.0,55,1
1070521169,1765.07,26,2
1070522385,662.0,54,1
1070525313,1816.0,54,1
1070530136,991.0,54,1
1070531890,497.5,54,1
1070532620,1165.0,54,1
1070536846,300.5,54,1
1070539148,851.0,54,1
1070576487,2798.0,54,1
1070587606,1456.5,54,1
1070588256,1589.0,54,1
1070589902,3070.0,54,1
1070593889,1360.0,54,1
1070602412,11664.0,5,5
1070614494,279.0,54,1
1070615748,3991.0,34,2
1070616907,912.0,54,1
1070631255,802.0,27,2
1070631354,26107.5,36,8
1070631378,3111.5,15,2
1070631398,2258.0,4,1
1070635249,810.0,25,1
1070636524,523.0,53,1
1070637253,861.5,53,1
1070659731,6075.0,12,4
1070676196,2576.0,53,1
1070683949,1106.0,53,1
1070705982,2132.0,53,1
1070709745,665.5,17,1
1070712512,528.0,53,1
1070715659,677.0,4,1
1070716960,1344.0,53,1
1070724444,2657.0,53,1
1070726984,384.0,53,1
1070727210,2056.0,40,1
1070729817,674.0,53,1
1070740541,1044.5,53,1
1070744833,450.5,53,1
1070749628,5772.5,26,3
1070753978,715.0,47,1
1070835887,1101.5,52,1
1070838331,1574.0,52,1
1070838669,1728.08,52,1
1070847231,430.0,52,1
1070886018,830.0,52,1
1070901098,1653.0,52,1
1070902918,1712.5,52,1
1070904077,591.0,52,1
1070911316,947.0,52,1
1070915281,3203.0,48,2
1070994346,534.0,51,1
1070996293,6841.0,44,3
1071002513,3805.5,15,4
1071007217,3514.0,22,3
1071035450,57912.0,42,2
1071045022,430.5,51,1
1071059884,1369.0,51,1
1071347522,1141.0,50,1
1071348206,736.0,50,1
1071353453,953.0,50,1
1071359612,1350.0,50,1
1071379108,316.0,50,1
1071393877,13316.0,3,4
1071404431,1416.0,10,1
1071405387,854.5,50,1
1071412908,998.0,50,1
1071413268,8349.0,50,1
1071415941,985.0,50,1
1071417482,550.5,50,1
1071420226,3453.0,24,2
1071420262,1231.5,45,2
1071430690,572.5,50,1
1071440923,960.0,40,1
1071445245,828.5,49,1
1071455590,3770.0,49,1
1071456501,525.5,49,1
1071460770,9352.600000000002,41,2
1071505585,10613.5,14,3
1071511723,994.0,49,1
1071530096,520.0,49,1
1071540861,802.5,49,1
1071543531,1105.0,31,1
1071544998,9030.0,6,2
1071545038,926.0,49,1
1071545335,561.0,49,1
1071546927,720.0,28,1
1071551372,10417.0,36,2
1071565713,1482.0,48,1
1071573778,2608.5,48,1
1071578532,1389.0,48,1
1071579380,1027.0,48,1
1071579797,467.0,48,1
1071590413,2976.0,39,1
1071610392,4592.5,18,2
1071616889,6138.0,17,3
1071630214,517.0,48,1
1071649604,663.0,48,1
1071650515,3340.0,48,1
1071664323,607.5,48,1
1071685893,1116.0,48,1
1071688836,4961.0,34,2
1071689926,456.0,48,1
1071695270,5372.0,6,2
1071705945,3028.0,48,1
1071707725,788.0,48,1
1071762367,1475.0,47,1
1071768123,1086.0,47,1
1071772132,1722.5,27,1
1071786595,854.0,47,1
1071788098,440.0,47,1
1071856782,1306.0,43,1
1071856980,1379.0,43,1
1071857651,509.5,47,1
1071857784,1469.0,12,1
1071860492,1079.0,47,1
1071862867,842.5,47,1
1071872483,5465.0,43,2
1071885369,958.5,46,1
1071895003,1074.0,46,1
1071895456,2090.5,46,1
1071915342,672.0,46,1
1071922004,3437.0,46,1
1071923658,784.0,41,2
1071938125,393.5,46,1
1071942136,680.5,46,1
1071947003,744.0,46,1
1071949100,1290.5,29,2
1071955168,1893.5,23,1
1071980288,2105.0,18,1
1072012744,743.0,45,1
1072016171,585.0,45,1
1072028355,513.0,45,1
1072033813,1312.0,2,2
1072038919,3294.0,45,1
1072045051,5021.17,45,1
1072046623,2952.0,45,1
1072059278,1660.0,45,1
1072060033,1380.5,45,1
1072061888,978.0,45,1
1072063418,1326.0,45,1
1072064942,5794.0,18,2
1072067914,5333.0,11,3
1072100963,509.0,44,1
1072131611,3070.5,13,3
1072134687,2009.0,44,1
1072140328,4687.0,12,3
1072141373,3689.0,12,3
1072146163,666.5,44,1
1072153630,1689.0,44,1
1072154817,1091.5,44,1
1072162590,1472.0,18,2
1072166824,608.0,44,1
1072168605,770.0,44,1
1072169363,9057.0,6,4
1072169785,4940.0,44,1
1072173943,785.5,38,1
1072175964,9431.0,44,1
1072176069,3296.0,28,2
1072378128,986.0799999999999,43,1
1072385292,2126.0,10,1
1072387474,2111.0,43,1
1072393068,1208.0,43,1
1072394167,567.0,43,1
1072419655,1462.5,17,1
1072503019,2488.5,8,2
1072553873,741.0,43,1
1072562301,1517.0,43,1
1072565981,947.0,43,1
1072573318,201.0,43,1
1072603391,8915.5,29,3
1072703088,1236.0,43,1
1072774713,558.0,43,1
1072780052,2233.0,21,1
1072781865,1501.0,43,1
1072791550,4799.0,26,2
1072848161,1690.0,22,2
1072848694,1181.5,41,1
1072871000,923.0,42,1
1072908418,1944.0,23,1
1072911714,1805.5,42,1
1072913786,1002.5,42,1
1072914959,2590.0,25,1
1072916747,828.0,42,1
1072919748,1164.5,42,1
1072927599,508.5,42,1
1072936267,1817.0,26,2
1072944873,5547.0,38,2
1072945798,2430.5,9,2
1072954448,4278.5,8,2
1073060339,10.0,41,1
1073076876,1745.5,41,1
1073112472,1996.5,41,1
1073119684,994.0,41,1
1073165833,744.0,41,1
1073175263,1555.0,41,1
1073193200,685.0,41,1
1073202733,3768.5,3,3
1073203857,788.0,41,1
1073205111,551.0,41,1
1073211268,954.5,41,1
1073215223,6668.0,3,4
1073216176,2414.5,31,3
1073218927,1528.0,41,1
1073221365,827.5,26,1
1073225888,791.5,22,2
1073227540,1351.0,41,1
1073229847,3442.0,22,3
1073232093,988.5,41,1
1073235684,13502.5,40,2
1073236792,771.0,41,1
1073249634,1803.0,40,1
1073253098,828.05,40,1
1073280210,2263.0,40,1
1073342344,1019.0,40,1
1073346462,1552.0,40,1
1073351034,1037.0,40,1
1073352158,1552.0,40,1
1073356712,331.0,40,1
1073361958,994.5,40,1
1073372396,1558.0,40,1
1073374074,4676.5,21,3
1073414218,1490.0,39,1
1073450939,679.5,39,1
1073477830,1054.0,39,1
1073478644,857.0,6,1
1073484577,6627.0,15,2
1073484595,611.5,11,1
1073485084,2241.0,39,1
1073577626,3187.5,6,3
1073579867,7162.0,7,3
1073584321,840.0,38,1
1073584766,655.0,38,1
1073588000,8780.0,27,2
1073633415,1762.0,38,1
1073641318,4246.0,38,1
1073647814,674.0,38,1
1073647921,1226.0,16,1
1073696002,2107.0,37,1
1073710733,1085.0,37,1
1073752949,3034.0,37,1
1073771152,1059.5,37,1
1073775602,1613.5,37,1
1073776495,1422.0,37,1
1073783915,1433.0,37,1
1073788164,1220.0,37,1
1073790014,612.0,37,1
1073792485,2350.0,27,2
1073798491,681.5,37,1
1073799809,1115.0,37,1
1073803740,789.5,37,1
1073805334,2227.5,37,1
1073820672,3094.0,36,1
1073822527,1090.0,36,1
1073823818,1810.5,36,1
1073824327,792.0,26,1
1073832808,607.0,36,1
1073833274,800.0,36,1
1073835006,6746.0,36,1
1073837489,1200.0,36,1
1073839104,3866.0,36,1
1073839785,872.5,36,1
1073840017,827.0,36,1
1073841719,548.0,36,1
1073841935,10940.5,7,4
1073844014,9892.5,5,3
1073879258,1960.0,36,1
1073886940,1512.0,9,1
1073898061,1465.0,36,1
1073900526,1923.0,1,1
1073905673,751.5,36,1
1073909160,861.5,36,1
1073913424,1046.0,36,1
1073915161,2644.0,36,1
1073917036,705.0,36,1
1073920420,7224.0,36,1
1073921346,1143.0,36,1
1073924501,861.5,36,1
1073926158,767.0,36,1
1073926482,20.0,36,1
1073927118,5162.0,36,1
1073933288,5082.5,6,3
1073974030,1711.0,35,1
1073988783,2134.0,35,1
1073991342,1559.5,35,1
1073997839,1213.0,35,1
1074000361,25592.0,15,3
1074040436,49313.0,33,2
1074044389,4713.5,35,1
1074047241,709.0,35,1
1074054656,4819.0,13,2
1074057662,686.0,35,1
1074061355,5435.0,17,2
1074062384,4575.0,35,1
1074067450,32895.5,5,9
1074067735,1521.5,35,1
1074083373,1703.0,35,1
1074090319,700.0,35,1
1074092553,2385.0,10,1
1074095109,1316.0,35,1
1074098006,1602.5,35,1
1074099400,1103.0,35,1
1074100668,5457.0,35,1
1074100849,1950.5,35,1
1074101864,2384.0,35,1
1074103243,1380.0,35,1
1074104000,717.5,35,1
1074104031,1250.5,35,1
1074105679,2671.0,27,2
1074118120,917.0,34,1
1074137920,586.0,34,1
1074143119,1999.0,34,1
1074146967,1089.5,34,1
1074148707,1601.0,34,1
1074148884,511.5,34,1
1074157308,4081.0,34,1
1074160049,1711.5,34,1
1074161998,451.0,34,1
1074167404,646.0,34,1
1074212306,6688.0,7,4
1074217542,3274.5,26,2
1074220165,5690.0,34,1
1074231539,5831.5,34,1
1074237453,1460.0,34,1
1074238280,645.0,34,1
1074244268,782.0,34,1
1074245915,3385.5,31,2
1074248111,1087.0,34,1
1074257545,1962.5,34,1
1074258247,4866.0,1,3
1074262339,1511.0,34,1
1074264300,812.5,34,1
1074266781,369.0,34,1
1074283541,403.5,33,1
1074286972,717.0,33,1
1074287578,1727.0,33,1
1074292619,694.0,33,1
1074301011,3030.0,33,1
1074306898,568.0,33,1
1074313738,6357.0,2,2
1074313989,4444.0,33,1
1074343929,734.0,33,1
1074351993,815.0,33,1
1074352733,4446.0,33,1
1074365997,2148.0,33,1
1074371380,535.5,33,1
1074374813,460.5,33,1
1074377759,2329.0,33,1
1074389473,7436.0,15,2
1074394322,1042.0,33,1
1074398809,712.0,33,1
1074450416,2279.0,32,1
1074456534,1019.0,32,1
1074461568,496.5,32,1
1074463294,1415.5,23,1
1074464013,644.5,32,1
1074468013,1101.0,32,1
1074478460,4950.0,32,1
1074499516,80.0,31,1
1074501231,40.0,31,1
1074506334,755.0,31,1
1074507613,2985.0,21,2
1074509362,4340.5,8,3
1074514107,1414.0,31,1
1074516026,1480.0,31,1
1074516978,8302.0,26,2
1074578986,2997.0,31,1
1074584212,1404.5,31,1
1074587079,4595.5,13,2
1074671678,859.0,30,1
1074679827,5990.0,9,4
1074680704,402.5,30,1
1074681011,747.5,30,1
1074681788,1417.5,30,1
1074681836,2500.0,19,1
1074736677,1349.0,30,1
1074741239,787.5,30,1
1074751222,3652.0,21,3
1074767744,637.0,20,1
1074770294,1190.0,30,1
1074771683,5729.0,30,1
1074775149,7035.5,29,2
1074780895,9180.0,30,1
1074841459,629.0,5,1
1074845555,3514.0,17,2
1074850126,5885.679999999999,27,2
1074850816,899.0,29,1
1074854505,1314.0,26,1
1074897225,501.0,29,1
1074943013,1142.5,29,1
1074983837,3749.0,28,1
1075009408,40.0,28,1
1075019452,2352.0,28,1
1075029973,2116.5,28,1
1075036334,394.0,28,1
1075045990,2739.5,28,1
1075046167,1253.0,28,1
1075053171,2715.0,28,1
1075058497,1187.0,19,1
1075060696,2599.0,28,1
1075091784,584.0,25,1
1075094236,972.0,27,1
1075100239,1130.0,27,1
1075121322,1705.0,10,3
1075172365,9944.0,6,4
1075173095,10696.5,9,3
1075173651,26394.5,6,4
1075177582,575.0,27,1
1075188315,1534.0,27,1
1075191681,994.0,27,1
1075205820,40.0,27,1
1075208294,1396.5,27,1
1075210600,984.45,27,1
1075212499,3123.0,7,3
1075256826,855.5,26,1
1075263125,1165.5,26,1
1075269427,6648.0,15,2
1075273711,2394.0,26,1
1075274593,950.5,26,1
1075281853,2478.0,26,1
1075285275,390.0,26,1
1075312363,679.0,26,1
1075327198,842.0,26,1
1075329804,706.0,26,1
1075341833,1185.5,26,1
1075345341,2539.0,22,2
1075358482,40.0,26,1
1075362595,40.0,26,1
1075367743,19521.0,26,1
1075369611,4004.0,26,1
1075375399,4827.0,26,1
1075376550,4262.0,26,1
1075378905,1061.0,26,1
1075379932,2018.0,26,1
1075380921,2818.0,18,2
1075389870,973.5,26,1
1075399518,1730.5,25,1
1075404856,684.5,17,2
1075405181,1306.5,25,1
1075410082,3966.0,24,2
1075411571,1468.0,25,1
1075415440,8803.5,25,1
1075416688,849.5,25,1
1075457424,4023.0,25,1
1075457806,966.0,18,1
1075458098,1614.0,25,1
1075462210,321.5,25,1
1075473035,821.5,25,1
1075475974,40.0,25,1
1075476655,2510.0,25,1
1075476958,2640.0,25,1
1075477494,784.0,25,1
1075511481,847.0,24,1
1075518655,763.0,24,1
1075520718,1729.5,7,2
1075522656,2604.0,5,2
1075529532,1748.0,24,1
1075531976,726.0,24,1
1075534422,699.5,24,1
1075535216,491.0,24,1
1075568342,503.0,24,1
1075583155,2171.0,24,1
1075583880,40.0,24,1
1075583972,1477.0,24,1
1075591665,1328.0,24,1
1075593072,373.0,24,1
1075596985,1366.0,24,1
1075597955,1542.0,23,2
1075601706,40.0,24,1
1075602223,7523.5,23,2
1075603071,1804.0,24,1
1075604010,2012.0,24,1
1075606540,11188.0,24,1
1075607069,886.5,24,1
1075654014,2970.0,23,1
1075660757,40.0,23,1
1075667252,1641.0,23,1
1075691464,626.0,23,1
1075703671,753.5,23,1
1075705881,804.5,23,1
1075711825,776.5,23,1
1075727046,654.0,23,1
1075727456,5757.5,4,3
1075732747,1181.5,23,1
1075734574,1248.0,23,1
1075738663,1194.0,23,1
1075739933,14579.0,23,1
1075822072,962.0,22,1
1075822541,3130.0,22,1
1075823440,2194.5,22,1
1075825278,706.0,22,1
1075825325,834.0,22,1
1075828328,1141.0,22,1
1075828411,3556.0,22,1
1075829668,579.5,22,1
1075848364,1789.5,22,1
1075854977,1788.5,22,1
1075867033,1235.5,2,1
1075871703,262.0,22,1
1075881487,1541.0,22,1
1075885651,40.0,22,1
1075886987,1884.0,22,1
1075890403,3898.0,22,1
1075891305,34892.0,22,1
1076005836,383.0,21,1
1076006127,327.0,21,1
1076013528,503.0,21,1
1076017020,3948.5,21,1
1076019892,1919.0,21,1
1076078706,1507.5,21,1
1076091196,3691.0,21,1
1076091733,1860.0,21,1
1076110644,1198.0,21,1
1076115230,2507.0,21,1
1076121031,5711.0,21,1
1076121823,8833.0,21,1
1076135910,40.0,21,1
1076136952,1903.0,21,1
1076148868,1758.0,20,1
1076153067,1369.0,20,1
1076159505,40.0,19,1
1076161508,5553.0,20,1
1076166779,7672.0,5,3
1076170438,902.0,20,1
1076190464,1143.0,20,1
1076228505,1190.5,20,1
1076260479,1594.0,20,1
1076263299,633.0,7,1
1076268281,1699.0,20,1
1076270878,3226.0,2,3
1076275505,6628.0,20,1
1076281124,2041.5,20,1
1076283904,434.0,20,1
1076287237,6907.5,10,2
1076288214,456.0,20,1
1076293007,7325.0,20,1
1076295786,682.5,20,1
1076318006,40.0,19,1
1076324748,1316.5,19,1
1076328111,967.5,19,1
1076328638,1413.0,19,1
1076332663,2178.0,8,1
1076347138,40.0,4,1
1076348097,1234.0,19,1
1076351756,1265.0,19,1
1076356562,40.0,19,1
1076359420,18076.0,14,2
1076381851,5217.5,14,2
1076393524,1054.0,19,1
1076394884,808.5,19,1
1076401405,1079.0,19,1
1076412811,7691.0,16,2
1076419955,2222.5,19,1
1076424373,988.0,19,1
1076426742,410.0,19,1
1076427653,3723.5,19,1
1076427916,2749.0,11,3
1076428015,649.0,19,1
1076429647,40.0,19,1
1076430269,40.0,19,1
1076432090,3383.0,19,1
1076432158,40.0,19,1
1076442063,986.5,19,1
1076443890,2499.0,7,2
1076465864,6692.0,17,1
1076471497,1989.5,18,1
1076493111,4566.0,18,1
1076515185,1392.5,18,1
1076519565,2504.0,18,1
1076522939,894.0,18,1
1076532234,1113.5,18,1
1076534315,2079.0,15,2
1076537886,3528.0,3,2
1076550885,949.0,18,1
1076552628,865.5,18,1
1076554047,40.0,18,1
1076554766,915.0,18,1
1076556948,11166.0,7,2
1076560157,40.0,18,1
1076560498,5151.5,2,1
1076573392,52082.0,18,1
1076596640,1179.5,17,1
1076600466,842.5,17,1
1076605399,2772.0,17,1
1076625370,1770.5,17,1
1076664842,3968.0,17,1
1076668041,859.0,17,1
1076671980,694.5,17,1
1076673293,557.0,17,1
1076678099,13439.0,17,1
1076678784,573.5,17,1
1076819465,812.0,16,1
1076831673,1575.0,16,1
1076834192,1417.0,16,1
1076844551,40.0,16,1
1076849529,749.0,16,1
1076851217,1030.0,16,1
1077051221,1824.0,16,1
1077069802,759.0,16,1
