会员编号,money,recent,frequency,sex,age
1038027337,463.5,25,18,1,33
1038028079,663.5,25,20,1,38
1038028240,1796.0,25,24,2,27
1038028332,1756.0,25,24,2,24
1038028584,664.0,25,20,1,24
1038028675,969.0,24,20,2,35
1038028715,701.5,25,21,1,37
1038029210,2222.0,25,26,2,48
1038031334,6138.0,25,59,2,46
1038032222,427.0,25,18,1,26
1038032616,1076.0,25,21,1,40
1038033589,360.0,25,16,1,19
1038033700,1249.5,25,22,1,28
1038033801,568.0,25,19,2,25
1038036269,863.0,25,24,1,31
1038047963,1436.0,25,23,2,31
1038048117,2251.0,25,26,2,36
1038048391,2994.0,21,52,1,30
1038049551,1017.5,25,25,2,28
1038049835,1229.0,25,24,2,37
1038050533,368.5,25,15,1,27
1038051331,641.0,25,23,2,45
1038051365,1300.5,25,26,1,29
1038051788,528.0,25,16,2,37
1038052009,689.0,25,17,2,43
1038053257,1300.5,25,24,2,29
1038053365,541.0,25,20,1,34
1038053766,592.0,25,19,1,32
1038054187,3917.0,25,31,1,32
1038054880,1195.0,25,26,2,16
1038055623,1670.5,25,22,1,31
1038056349,853.5,25,20,2,30
1038061119,4932.5,20,54,2,33
1038061302,584.0,25,19,1,31
1038061616,1780.5,25,24,2,47
1038061910,885.0,25,22,2,36
1038061931,1211.0,25,20,2,29
1038062118,1057.0,25,27,2,29
1038062586,1761.0,12,40,2,52
1038062646,1068.0,25,27,2,22
1038063020,1723.0,25,26,1,26
1038063198,669.0,25,12,2,14
1038064149,1374.5,25,27,2,34
1038064276,1291.0,25,23,2,18
1038064297,1091.0,25,20,2,29
1038064398,1068.5,25,19,1,30
1038065788,2063.0,25,27,2,6
1038066084,588.0,25,18,2,36
1038066457,861.0,25,23,2,37
1038067636,1910.0,25,24,1,17
1038068015,1220.0,25,25,2,31
1038068439,778.0,25,20,1,34
1038068666,1362.0,25,20,1,31
1038068828,882.0,25,22,2,49
1038068979,1071.0,25,24,1,35
1038069144,1529.0,25,26,1,28
1038069815,3472.0,25,28,1,27
1038069859,1032.5,25,25,2,42
1038069927,646.5,25,21,2,46
1038069956,2481.5,10,43,2,47
1038070188,1648.5,25,23,2,26
1038070664,1172.0,25,22,2,61
1038070668,1470.5,25,24,1,42
1038070858,495.0,25,18,2,48
1038070951,1412.0,25,27,2,51
1038072065,721.0,25,22,2,37
1038074766,1738.0,25,22,1,47
1038075369,506.5,18,14,2,29
1038075742,557.5,25,20,1,29
1038076782,3282.0,3,53,2,36
1038077287,1102.5,25,22,2,45
1038077973,1231.0,25,17,1,24
1038078488,1658.0,25,28,2,57
1038078657,1915.0,25,25,2,37
1038079466,507.0,25,21,2,32
1038079494,1249.0,25,25,2,20
1038080038,2208.0,25,34,2,30
1038080078,1461.0,25,26,2,49
1038080400,3032.0,25,31,1,52
1038080600,862.0,25,20,1,49
1038080660,2932.0,25,26,2,26
1038081474,919.0,25,27,1,34
1038081479,1654.0,25,24,1,42
1038081616,1201.5,25,20,2,32
1038081711,781.0,25,24,2,23
1038081778,963.0,25,22,2,18
1038081891,786.0,25,23,2,31
1038081992,757.0,25,22,2,40
1038082509,678.0,25,19,1,40
1038082725,3110.0,25,31,2,43
1038082796,557.5,25,20,2,28
1038083012,1046.0,25,25,2,26
1038083095,2423.89,25,29,2,33
1038083353,1420.0,25,26,1,39
1038083552,1433.5,25,24,1,40
1038083795,589.0,25,19,2,34
1038083812,2526.0,9,29,2,43
1038083882,1595.0,16,25,2,46
1038083896,2438.0,6,41,1,18
1038083909,1148.0,25,26,1,32
1038084092,1793.0,25,29,2,33
1038084470,759.0,25,22,2,47
1038084613,801.0,25,21,2,20
1038084701,568.0,25,21,1,27
1038084798,1601.5,25,28,1,24
1038084938,838.0,25,21,1,27
1038085556,486.0,25,19,2,35
1038086075,1832.0,25,28,2,36
1038086142,2142.0,25,25,2,37
1038086144,936.5,25,20,1,48
1038086183,1522.0,25,29,1,32
1038086194,1106.5,25,26,1,22
1038086203,2430.0,25,28,1,36
1038086383,3106.0,25,27,2,19
1038086655,1132.0,25,18,2,21
1038086781,2063.0,25,30,2,36
1038087164,2287.0,25,30,1,18
1038087866,1528.0,2,23,2,37
1038087978,1158.0,10,26,2,36
1038088066,551.0,25,17,1,22
1038088315,1212.0,25,24,2,23
1038089051,4119.0,25,31,1,37
1038089750,1842.0,25,32,2,28
1038089759,1658.0,25,28,2,28
1038090352,919.0,25,22,1,37
1038090870,1184.5,25,24,2,54
1038091243,791.0,25,19,2,36
1038091342,1806.5,25,27,2,28
1038092271,1227.0,25,24,1,25
1038092734,968.0,25,20,1,38
1038093026,1553.0,25,22,1,31
1038093114,1281.0,25,28,2,33
1038093464,2623.0,25,33,2,43
1038096698,1462.0,25,26,2,23
1038105377,847.5,24,22,1,32
1038107797,1239.5,24,24,1,31
1038108009,1106.0,24,23,2,47
1038108066,1894.0,24,29,1,35
1038110225,605.5,24,21,2,39
1038110605,477.0,24,19,2,23
1038111336,1317.0,24,24,1,35
1038112088,496.0,24,14,2,21
1038113846,1010.0,24,21,2,24
1038114650,618.5,24,19,2,29
1038114792,745.0,20,21,2,32
1038115076,4180.0,24,39,2,37
1038115504,660.0,24,19,2,28
1038116011,2970.5,12,36,2,50
1038117814,1548.0,24,22,1,18
1038118111,2838.0,24,30,2,18
1038118565,1822.0,24,22,1,24
1038118881,1014.5,24,23,1,26
1038119379,618.5,24,18,1,38
1038122298,377.5,24,15,2,37
1038122425,788.5,24,20,2,21
1038122513,575.0,24,20,2,48
1038123606,1608.0,24,19,1,43
1038125328,861.0,24,24,2,14
1038126183,4936.0,24,55,1,18
1038126320,2015.0,3,52,1,32
1038127322,1044.0,24,22,2,30
1038128960,530.0,24,15,2,44
1038129598,648.0,24,21,2,48
1038129664,423.0,24,18,2,32
1038129939,1002.5,24,24,1,55
1038130127,2986.0,24,35,2,23
1038130213,705.0,24,19,2,38
1038130491,411.5,24,20,1,33
1038130865,1030.0,24,22,1,40
1038130980,798.0,24,23,1,9
1038131606,1348.0,24,20,2,44
1038132005,761.5,24,20,2,33
1038132113,646.5,24,23,1,26
1038132716,1427.0,24,24,2,28
1038132808,2052.0,24,22,2,56
1038132874,1098.5,24,21,1,29
1038132890,1052.0,24,21,1,33
1038132928,620.5,24,21,2,26
1038133005,2359.5,24,28,1,40
1038133821,1559.0,24,27,2,30
1038134625,843.0,24,22,1,18
1038135133,1996.5,1,42,2,25
1038135513,738.0,24,14,2,37
1038135647,545.0,24,18,1,24
1038135654,786.0,24,16,1,26
1038135815,7033.28,1,56,2,1
1038135952,2053.0,24,27,2,18
1038136398,674.0,24,19,1,20
1038136528,1770.0,24,25,1,37
1038138045,1395.0,24,22,1,49
1038141162,1045.0,24,21,2,28
1038141559,1366.0,24,24,1,37
1038145747,1224.0,19,26,1,25
1038146416,644.0,24,19,2,28
1038146847,676.0,24,19,2,32
1038147192,662.5,24,23,1,26
1038149323,3270.0,24,24,1,35
1038150094,642.0,24,16,2,19
1038153701,308.0,24,15,2,21
1038155158,594.0,24,19,1,43
1038156002,847.5,24,18,2,27
1038156400,1274.0,24,21,1,20
1038156929,1383.5,24,26,1,31
1038158114,1520.0,24,23,2,40
1038158340,1576.5,24,20,2,32
1038158575,2385.0,24,21,1,68
1038158830,1207.0,24,24,2,24
1038159508,1644.5,24,45,1,24
1038160422,1417.0,24,26,1,29
1038161331,983.05,24,24,1,33
1038163164,1319.0,24,21,2,29
1038164117,672.0,24,19,1,32
1038166444,1436.5,24,23,1,19
1038167270,1248.5,24,21,1,31
1038167912,952.0,24,24,2,27
1038170033,2040.0,24,26,2,31
1038170473,1471.07,16,26,2,35
1038171397,775.0,24,23,2,37
1038172023,793.5,24,18,1,41
1038173853,1630.0,24,28,2,38
1038174199,562.5,24,23,1,36
1038175111,1970.0,24,27,1,31
1038175137,2168.0,18,42,1,26
1038175309,725.5,24,22,2,17
1038175938,910.5,24,25,2,42
1038176599,1023.5,24,20,2,28
1038176902,910.0,24,25,2,37
1038178084,680.0,24,22,2,38
1038178380,1768.0,24,32,2,44
1038178381,630.5,24,20,1,31
1038178466,1373.0,24,21,2,54
1038178644,1626.0,24,27,1,37
1038178703,1206.0,24,22,1,42
1038178711,2638.5,24,23,1,33
1038179227,1370.5,24,26,1,35
1038179374,2599.5,24,29,1,34
1038179430,2865.0,24,26,1,37
1038179450,1074.0,24,18,1,29
1038180355,392.5,23,17,2,30
1038181001,1750.0,24,21,1,36
1038181628,2586.0,24,22,2,37
1038181812,1162.0,24,25,1,39
1038182542,917.5,24,23,2,26
1038182691,1133.0,24,25,2,21
1038183379,2518.0,24,28,2,31
1038183755,2703.0,3,49,2,28
1038183798,1272.0,24,27,2,23
1038183875,632.0,24,19,1,18
1038184383,1468.5,24,21,2,40
1038184541,1237.0,24,21,1,40
1038185098,908.0,24,23,2,37
1038187107,1294.5,24,19,2,37
1038187958,5363.0,24,30,2,19
1038188065,1149.0,24,19,2,28
1038188530,2145.5,24,29,2,37
1038189301,2828.0,24,31,2,33
1038190192,701.0,24,19,2,27
1038190309,926.0,24,22,1,34
1038190613,1294.5,24,21,1,24
1038190867,1079.5,24,28,2,28
1038190999,1246.0,24,22,1,23
1038191518,2270.5,16,52,1,39
1038191864,764.0,24,22,2,33
1038191939,416.0,24,19,2,21
1038192233,713.0,24,21,1,25
1038192778,2224.0,24,31,2,31
1038192853,453.0,24,15,1,32
1038193213,603.5,24,20,2,35
1038193732,2730.0,3,54,1,45
1038194372,3604.0,24,28,2,37
1038194782,1451.0,24,33,2,39
1038195303,2646.0,24,27,1,47
1038195836,1495.0,24,23,1,32
1038197094,671.0,24,17,1,29
1038197158,1931.0,24,29,2,31
1038197360,1657.0,24,23,1,25
1038197395,916.0,24,23,1,34
1038198085,1422.0,24,24,1,35
1038198136,716.5,10,19,1,39
1038198300,1539.05,24,26,2,33
1038198502,393.5,24,15,1,27
1038199184,1632.0,24,24,1,47
1038199406,1256.0,24,27,2,33
1038200449,2962.0,24,37,2,35
1038200504,1460.0,24,14,2,37
1038201010,1010.0,24,21,2,28
1038201192,1347.0,24,25,1,28
1038201554,720.0,24,22,2,46
1038202138,898.5,24,20,2,20
1038203883,1027.0,24,27,2,30
1038214216,3084.0,23,25,1,37
1038215325,652.0,23,16,1,27
1038220052,882.5,23,22,1,30
1038220242,1255.5,23,25,1,28
1038221014,472.0,23,16,1,37
1038222135,628.0,23,16,1,22
1038224595,1448.5,23,25,2,41
1038225231,486.0,23,16,2,12
1038225399,1234.0,23,20,2,39
1038226465,1903.5,23,26,2,41
1038226581,438.0,23,13,2,37
1038227739,1168.0,23,22,1,32
1038228616,1268.5,23,25,1,50
1038229731,797.0,23,15,2,30
1038230358,1302.0,23,11,1,39
1038230971,1376.0,23,14,1,23
1038231120,621.0,23,20,1,31
1038231229,2690.0,23,27,1,34
1038231659,1845.5,23,31,2,31
1038232053,1064.0,23,22,2,25
1038233218,810.5,23,23,2,31
1038233897,646.0,23,16,2,47
1038234724,1210.5,23,22,2,41
1038234959,833.0,23,21,2,29
1038235284,1711.5,23,23,2,43
1038235659,2085.5,16,46,2,44
1038235904,2631.5,23,28,2,33
1038236144,636.0,23,17,1,22
1038237860,1369.0,23,21,2,25
1038239516,563.0,23,21,2,25
1038240896,569.0,23,22,2,24
1038241328,1053.0,23,26,1,31
1038241619,2186.0,23,27,2,40
1038241934,974.0,23,20,2,31
1038243097,1232.0,23,25,2,41
1038243688,948.0,23,20,1,23
1038243951,1768.0,23,24,2,52
1038243998,1524.0,23,20,1,37
1038245012,2487.0,23,26,2,30
1038245305,1814.0,23,26,2,26
1038245535,582.0,23,19,2,33
1038245605,1432.0,23,24,2,37
1038255324,3198.0,4,31,2,28
1038256791,2359.0,23,27,1,41
1038261489,557.0,23,23,1,19
1038263636,810.0,23,20,1,29
1038264868,607.0,23,23,2,35
1038265450,643.5,23,22,2,33
1038265803,1250.0,23,21,2,31
1038266140,756.5,23,18,1,31
1038266350,426.0,23,17,2,26
1038266844,2829.0,23,23,1,34
1038267593,757.0,23,24,2,33
1038268582,2383.0,23,28,2,24
1038269240,1071.0,23,23,2,54
1038269421,965.0,23,19,1,43
1038270925,754.0,23,22,1,31
1038271560,717.0,23,25,2,31
1038273151,2763.0,23,29,2,29
1038273420,894.5,23,17,2,29
1038274245,753.0,23,20,2,25
1038275387,627.0,23,23,1,36
1038275830,811.0,23,23,1,20
1038277362,1154.0,23,30,1,29
1038277870,1177.0,23,25,1,28
1038279072,518.0,23,19,1,27
1038279414,1050.5,23,27,1,44
1038280024,2192.5,23,26,2,31
1038280135,685.0,23,20,1,32
1038280184,694.5,23,20,1,47
1038281672,482.0,23,19,1,28
1038281882,1764.0,23,30,1,30
1038281912,2030.0,3,24,2,30
1038282982,556.0,23,21,2,37
1038283200,821.0,23,24,1,26
1038283654,955.5,23,18,2,37
1038284444,1530.5,23,25,2,35
1038284766,464.0,23,18,1,19
1038284815,2127.5,4,45,2,35
1038285179,642.0,23,18,1,37
1038285315,904.0,23,16,2,37
1038286599,716.0,23,22,2,37
1038287530,571.0,23,22,1,34
1038287870,633.5,23,17,2,28
1038288298,2554.0,9,49,1,28
1038288557,4394.0,23,32,1,41
1038288642,1536.5,23,32,2,26
1038288810,1340.0,23,21,1,26
1038288873,1095.0,23,21,1,45
1038289531,643.5,23,22,2,28
1038289666,2006.0,23,31,1,34
1038290077,651.5,23,25,1,31
1038290104,688.0,23,24,2,25
1038290169,509.5,23,16,2,30
1038290423,707.5,23,23,2,31
1038290817,1385.5,23,29,1,35
1038290856,1038.0,23,24,2,53
1038291064,2521.5,23,30,2,32
1038291260,1659.0,23,23,2,31
1038291941,1225.5,23,22,1,29
1038292870,1268.0,23,20,2,28
1038293226,978.0,23,18,2,24
1038293960,1502.0,23,26,2,44
1038294493,714.5,23,22,2,28
1038295028,1156.0,23,20,1,41
1038295610,711.0,23,19,2,20
1038295666,674.0,23,21,1,24
1038296900,515.5,23,17,2,26
1038296920,439.0,23,22,1,29
1038297131,871.0,23,26,2,29
1038297618,543.0,7,19,1,26
1038297883,1020.0,23,25,1,41
1038297932,1083.0,23,19,2,30
1038298405,678.0,23,23,1,30
1038299083,1320.0,23,23,1,24
1038299526,324.5,23,18,2,31
1038300416,611.5,23,20,1,43
1038300687,2197.0,23,30,1,32
1038300810,389.5,23,14,2,32
1038300953,1366.0,23,23,1,48
1038301110,576.0,1,18,2,21
1038302380,768.5,23,19,1,35
1038302537,368.0,23,16,1,22
1038310418,8.0,22,2,1,37
1038314818,654.0,22,17,2,28
1038316022,702.0,22,13,1,38
1038317670,650.0,22,21,1,2
1038321337,594.5,22,18,1,24
1038321674,1134.5,22,20,1,27
1038322321,938.0,22,24,1,40
1038323492,688.5,22,17,2,40
1038323829,1695.5,22,29,2,51
1038325036,1096.0,22,14,2,28
1038325858,3741.84,11,49,1,42
1038326220,556.0,22,22,2,33
1038326259,1084.0,22,26,2,28
1038326438,713.0,22,23,2,35
1038326581,712.0,22,20,1,23
1038326861,1370.0,20,34,2,28
1038327179,720.0,22,19,2,46
1038327425,627.0,22,22,1,25
1038327660,1026.0,22,21,1,22
1038327814,1123.0,22,22,1,23
1038327874,1602.0,22,27,2,39
1038327911,2416.0,22,31,1,51
1038330056,1528.0,22,22,2,37
1038333725,3157.0,22,31,2,51
1038337573,621.0,22,21,1,26
1038343360,1005.5,14,25,2,32
1038366005,710.5,22,23,1,33
1038396314,563.0,22,17,2,25
1038398633,588.0,22,19,2,26
1038399578,2360.0,22,23,2,43
1038400442,1580.0,22,23,1,44
1038400631,766.0,22,21,2,28
1038400801,1586.0,22,25,2,37
1038402229,643.5,22,22,1,29
1038402886,970.5,22,24,2,36
1038405347,1809.0,22,28,2,32
1038405533,940.0,22,24,2,30
1038407144,539.0,22,16,2,34
1038408922,1393.0,22,23,1,29
1038409299,514.5,22,22,2,39
1038412599,1134.0,22,23,1,29
1038413208,1319.0,22,30,1,24
1038413579,975.5,22,22,1,24
1038413873,1295.0,22,27,1,36
1038414206,1151.5,22,24,2,43
1038414424,1193.0,22,22,2,32
1038414427,723.5,22,23,2,29
1038414515,726.0,22,18,2,30
1038414590,468.0,22,18,2,33
1038415081,2334.5,22,25,2,47
1038415103,1794.5,22,27,1,53
1038415275,1177.0,22,20,2,33
1038415469,2496.0,22,34,2,32
1038415515,872.0,22,21,1,34
1038416025,2950.5,22,26,2,26
1038416108,953.0,22,24,2,27
1038416381,1038.0,22,20,1,31
1038417259,1385.0,22,26,2,31
1038417305,783.0,22,20,2,31
1038417629,2527.5,1,59,2,36
1038417696,1558.0,22,28,2,33
1038417888,1372.0,22,21,1,45
1038417904,2388.5,22,25,1,47
1038418216,716.0,22,24,2,32
1038418355,883.0,22,22,1,30
1038418696,1729.0,22,27,1,35
1038418702,2296.0,22,28,2,36
1038419912,1705.0,22,24,1,30
1038420137,2382.0,22,32,2,26
1038420549,2316.0,22,27,2,27
1038420699,611.0,22,23,1,24
1038420711,1092.5,22,24,2,24
1038420784,1005.5,22,23,2,48
1038420797,2687.05,22,27,1,31
1038420875,860.0,22,20,1,23
1038421090,1166.0,22,18,2,31
1038421702,1964.0,22,27,2,26
1038421962,437.0,22,18,2,33
1038422244,1785.0,22,25,2,37
1038423683,1494.0,21,27,2,27
1038423810,2203.5,6,58,2,28
1038424003,1093.0,22,23,1,52
1038424833,1650.0,22,26,1,43
1038424871,1435.0,22,25,2,36
1038425012,818.0,22,21,1,42
1038425245,470.0,22,20,2,41
1038425420,1136.0,22,15,1,32
1038425497,2443.5,22,29,2,30
1038426084,781.0,22,23,2,25
1038426326,1073.0,22,22,2,26
1038426468,903.0,22,24,2,24
1038427232,1270.0,22,25,1,37
1038427407,7088.0,22,28,2,21
1038427625,894.5,22,19,1,32
1038432992,2389.0,22,30,2,26
1038433547,610.5,22,21,1,26
1038448553,1003.0,21,24,1,30
1038451736,542.0,21,18,2,24
1038452701,1066.0,18,25,1,38
1038453718,506.0,21,16,1,27
1038453927,2899.0,21,30,1,33
1038454454,664.5,21,21,1,32
1038454482,1367.5,21,22,1,32
1038455286,669.0,21,15,1,29
1038455379,959.0,21,22,2,29
1038456750,778.5,21,21,1,36
1038456916,662.0,21,19,2,31
1038456917,584.5,21,20,1,41
1038457074,1534.0,21,23,2,25
1038458311,798.0,21,19,2,24
1038459343,3120.0,16,26,2,31
1038459537,1667.0,21,24,2,26
1038459602,650.0,21,18,2,36
1038459866,377.0,21,15,2,34
1038460090,605.0,21,17,1,29
1038460104,1442.0,21,30,1,34
1038461882,1253.0,21,22,1,26
1038462130,514.0,21,19,1,19
1038462362,1246.0,21,22,1,26
1038462826,556.0,21,17,2,23
1038462858,1435.5,21,27,1,39
1038463072,466.0,21,18,1,31
1038463362,1307.5,21,23,1,34
1038464034,1362.0,21,17,2,37
1038464200,2441.0,21,30,1,37
1038464423,1488.0,21,22,1,44
1038464490,3550.0,21,30,2,2
1038465621,538.0,21,20,2,42
1038468599,7598.0,3,83,2,2
1038469651,696.5,21,23,2,28
1038470475,573.0,21,20,1,19
1038470950,452.0,21,13,2,22
1038472002,578.0,21,19,1,30
1038478668,447.0,21,19,2,32
1038481435,948.5,21,24,2,28
1038481538,496.0,21,15,1,34
1038481784,1430.0,21,26,2,32
1038483359,524.0,21,20,1,29
1038485843,1220.0,7,32,1,24
1038485904,579.5,21,18,1,24
1038486415,1191.0,1,19,2,29
1038486511,835.5,21,20,2,29
1038486940,4319.0,3,50,2,40
1038487594,446.0,21,20,1,46
1038488319,1599.0,21,22,2,31
1038488966,756.5,21,22,2,30
1038488978,1348.0,21,27,2,28
1038489393,1091.5,21,23,2,28
1038489497,1375.0,21,25,1,28
1038490093,2043.0,21,25,1,37
1038490586,1864.0,21,26,1,34
1038490886,973.0,19,37,1,37
1038491024,1066.0,21,20,2,51
1038491053,2192.0,21,24,2,31
1038491686,531.0,21,19,1,30
1038492353,579.5,21,18,1,29
1038492842,1035.5,21,21,2,28
1038492999,787.0,21,24,1,25
1038493103,1364.0,21,21,1,39
1038494043,663.0,21,20,2,25
1038494171,775.0,21,23,1,25
1038494420,520.0,21,18,2,23
1038497016,1532.0,21,24,1,25
1038497141,1341.0,21,22,1,25
1038497176,2448.0,21,31,2,29
1038497712,527.5,21,21,2,27
1038498509,1253.5,21,22,1,29
1038500889,972.5,21,21,1,26
1038501089,789.0,21,24,2,38
1038501093,715.0,21,22,2,30
1038501985,1810.0,21,26,2,31
1038502606,2519.5,21,33,2,32
1038503152,1128.0,21,21,1,37
1038503323,2048.0,21,25,2,45
1038503363,916.0,21,21,1,21
1038503457,2659.0,21,28,1,32
1038503592,868.5,21,26,1,28
1038505521,1658.0,21,22,2,28
1038505646,382.0,21,19,2,33
1038505669,3312.0,21,33,2,35
1038505810,5879.0,21,32,2,33
1038506033,699.0,21,19,1,45
1038506182,444.0,21,21,1,30
1038506311,620.5,21,19,2,26
1038506461,1239.5,21,24,2,44
1038506481,550.0,21,17,1,37
1038506705,3102.0,21,25,1,48
1038506763,502.0,21,19,2,29
1038507373,503.5,21,21,2,25
1038508050,3888.0,21,29,2,45
1038508727,753.0,21,25,1,29
1038510352,661.0,21,19,2,36
1038510570,1283.0,21,23,1,50
1038511305,1036.0,21,22,2,30
1038511827,283.0,21,12,1,22
1038512144,945.0,21,18,2,25
1038513237,778.0,21,17,2,31
1038514807,3544.0,8,53,1,28
1038514831,1592.0,21,26,2,44
1038514856,1229.0,21,23,1,31
1038514858,1012.0,21,19,1,29
1038514948,1863.0,21,30,1,27
1038515186,2339.0,21,25,2,35
1038515565,1650.0,21,25,1,33
1038515794,890.0,21,17,2,27
1038519905,1093.5,21,22,1,26
1038526004,970.5,21,26,2,37
1038545987,639.5,20,17,2,48
1038546739,1128.0,20,21,1,47
1038546997,550.0,20,20,1,22
1038548023,764.0,4,18,1,27
1038548862,1666.5,20,19,2,32
1038549195,1300.5,20,20,1,42
1038549821,2487.0,13,48,1,29
1038551337,336.0,20,13,2,37
1038553206,1306.0,20,18,2,39
1038554287,911.0,20,22,1,42
1038557729,1913.0,20,21,1,34
1038558631,683.0,20,19,1,24
1038558656,761.0,20,25,2,32
1038559103,1062.0,20,22,2,28
1038559584,1286.0,20,27,2,33
1038560262,1010.5,20,21,2,58
1038560832,505.0,20,16,1,32
1038561189,1193.0,20,25,2,34
1038568250,794.5,20,20,2,31
1038573081,878.5,20,24,1,32
1038574099,821.0,20,25,2,26
1038575730,1492.5,20,29,2,27
1038577570,558.0,20,17,1,57
1038577785,2251.0,20,28,2,31
1038578483,1447.0,20,27,1,36
1038578738,764.0,20,21,1,37
1038579131,1172.0,20,27,2,30
1038580332,1065.0,20,23,2,29
1038580831,1147.0,20,23,1,35
1038582914,1447.0,2,17,2,28
1038583448,781.0,20,19,2,22
1038584161,767.0,20,18,2,35
1038584218,961.5,20,28,1,22
1038584755,6810.0,20,62,2,22
1038585753,1685.5,20,26,2,23
1038586848,3882.0,20,28,2,34
1038588331,871.0,20,20,1,26
1038588770,604.5,20,18,1,40
1038588934,488.5,20,16,1,52
1038589406,1284.5,20,26,1,21
1038589576,1819.0,7,44,2,2
1038589670,1377.5,20,21,1,25
1038592164,1219.0,20,20,1,36
1038592207,1613.5,20,26,1,30
1038592934,509.0,20,15,2,24
1038593180,1762.0,20,24,2,31
1038593392,753.5,20,17,1,26
1038593755,675.5,20,20,2,50
1038594460,1297.0,20,25,1,33
1038594650,1078.0,20,28,2,36
1038594681,443.0,20,18,1,37
1038594871,1006.0,20,17,1,30
1038595621,2850.0,20,28,2,46
1038595919,1798.5,20,24,1,36
1038596163,1252.5,20,28,1,24
1038597139,2324.0,3,43,2,35
1038597432,3462.8799999999997,20,32,2,47
1038598120,2314.0,20,30,1,24
1038598188,987.0,20,19,2,37
1038598939,1845.0,20,22,1,35
1038598971,742.0,20,17,2,29
1038598979,583.5,20,19,2,45
1038599508,793.5,20,19,1,32
1038601033,937.0,20,19,2,22
1038601520,1034.0,20,28,2,32
1038601664,731.0,20,19,2,25
1038602090,1987.5,20,28,2,48
1038602842,732.0,20,16,2,28
1038603191,1860.0,20,22,1,50
1038603478,593.0,20,16,2,41
1038603830,1321.0,20,26,2,31
1038603925,806.0,20,21,2,26
1038604166,1265.0,20,27,2,39
1038604239,1621.0,20,22,1,45
1038604296,1720.0,20,27,2,31
1038604445,2975.0,1,64,2,28
1038604514,3645.0,20,31,2,34
1038605009,2553.5,20,28,2,42
1038605127,1974.0,20,28,1,37
1038605209,1184.0,20,23,2,23
1038605607,1682.0,20,20,2,37
1038605945,1600.0,20,28,2,29
1038607197,2001.0,20,27,2,22
1038607493,974.0,20,20,2,22
1038607550,5646.0,2,57,2,1
1038607694,1499.0,20,25,2,25
1038607755,572.0,20,18,2,19
1038610246,979.0,20,18,2,36
1038669816,805.5,19,20,1,29
1038670656,540.0,19,16,2,23
1038671451,1778.5,19,22,2,42
1038672028,1491.0,19,20,1,31
1038672852,328.0,19,14,2,29
1038672857,1108.0,19,22,1,30
1038674893,810.0,19,19,2,36
1038674980,660.5,19,17,2,32
1038675155,950.5,19,26,1,31
1038675485,4128.0,8,62,2,22
1038675511,913.0,19,20,1,36
1038675755,1139.5,19,24,2,38
1038677010,1154.0,19,22,1,56
1038677273,565.0,19,19,2,37
1038678145,1209.5,19,23,1,25
1038678199,601.0,19,18,1,29
1038678279,1063.5,19,22,2,29
1038678885,914.0,19,19,2,42
1038678956,10666.5,6,65,2,42
1038678965,1080.0,19,25,1,31
1038679387,1287.0,19,24,2,35
1038679452,3208.0,19,29,2,22
1038679636,2933.0,19,35,2,47
1038679803,23096.0,13,177,2,1
1038679934,660.0,19,19,2,25
1038681482,2965.0,19,26,2,31
1038682712,1081.0,19,21,1,35
1038683584,1057.5,19,23,2,26
1038698807,664.0,19,16,2,30
1038700394,765.5,19,15,2,31
1038702509,887.5,19,17,1,31
1038703783,2480.1000000000004,10,51,2,2
1038703880,1124.5,19,22,1,39
1038704757,714.5,19,21,1,23
1038705499,2323.0,19,29,2,33
1038707828,3416.0,19,31,2,48
1038708174,2556.0,19,22,2,28
1038708666,1722.0,16,24,1,31
1038710102,1543.5,4,42,1,34
1038712819,1586.0,19,30,2,33
1038714174,1610.0,19,24,2,36
1038715213,3695.0,19,30,2,41
1038715220,856.0,19,24,1,26
1038715369,851.0,19,21,1,28
1038716356,801.0,19,24,2,27
1038716785,873.0,19,20,1,37
1038716835,630.0,19,17,1,34
1038717798,497.0,19,18,2,42
1038717828,1287.06,19,27,2,24
1038718070,1310.0,19,23,1,32
1038718233,1003.0,19,20,1,34
1038718735,780.5,19,20,2,40
1038718827,569.0,19,19,1,28
1038719104,640.5,19,18,1,35
1038720255,956.0,19,18,1,33
1038720392,785.0,19,16,2,37
1038720573,4935.0,19,26,2,43
1038720684,891.0,19,14,2,39
1038720942,1652.5,19,27,2,57
1038721116,989.5,19,21,1,30
1038721592,1057.0,19,22,2,40
1038721944,909.0,19,20,1,27
1038722035,817.0,19,21,2,30
1038722042,4074.0,17,46,1,45
1038722062,729.0,19,21,2,30
1038722217,1319.0,19,23,1,22
1038722681,525.0,19,18,1,26
1038722745,1673.0,19,25,2,24
1038722827,1100.0,19,22,2,22
1038722877,1643.0,19,24,1,37
1038723066,608.0,19,20,2,26
1038723361,877.0,19,23,2,27
1038723374,1368.0,19,26,2,35
1038723643,593.5,19,17,2,27
1038723873,1800.0,7,29,2,30
1038723940,1151.0,19,27,2,21
1038723980,2299.0,19,28,2,30
1038723996,761.5,19,23,1,37
1038724171,1492.0,19,28,1,32
1038724713,1704.5,19,19,1,35
1038724773,1286.0,2,25,1,26
1038724815,1268.5,19,28,1,27
1038725254,978.5,19,25,1,34
1038725397,465.0,19,20,2,26
1038725788,2271.0,19,27,2,28
1038725913,888.0,19,23,2,25
1038726308,1346.0,19,26,2,49
